date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
5/24/15 0:00,36,23,0,10.2,8,40,12:12 PM,No moonset,7:02 AM,7:19 PM,22,27,27,24,4,46,88,0,1011,24,10,82,2,malaysia
5/24/15 12:00,36,23,0,10.2,8,40,12:12 PM,No moonset,7:02 AM,7:19 PM,21,40,40,36,8,63,44,0,1009,36,10,188,7,malaysia
5/25/15 0:00,34,24,0,11.6,8,47,12:58 PM,12:39 AM,7:02 AM,7:19 PM,23,26,26,24,8,22,93,0,1011,24,10,56,4,malaysia
5/25/15 12:00,34,24,0,11.6,8,47,12:58 PM,12:39 AM,7:02 AM,7:19 PM,23,39,39,34,8,38,52,0.5,1009,34,9,225,7,malaysia
5/26/15 0:00,33,23,0,11.6,7,54,1:42 PM,1:23 AM,7:02 AM,7:19 PM,22,26,26,24,3,21,87,0,1011,24,10,101,1,malaysia
5/26/15 12:00,33,23,0,11.6,7,54,1:42 PM,1:23 AM,7:02 AM,7:19 PM,25,39,39,32,7,41,66,1,1011,32,10,190,6,malaysia
5/27/15 0:00,36,24,0,11.6,8,60,2:25 PM,2:04 AM,7:02 AM,7:19 PM,22,26,26,24,7,25,89,0,1012,24,10,107,3,malaysia
5/27/15 12:00,36,24,0,11.6,8,60,2:25 PM,2:04 AM,7:02 AM,7:19 PM,21,40,40,36,5,35,43,0,1009,36,10,169,5,malaysia
5/28/15 0:00,35,24,0,10.2,7,67,3:09 PM,2:46 AM,7:02 AM,7:19 PM,23,27,27,24,8,31,93,1.9,1010,24,9,2,4,malaysia
5/28/15 12:00,35,24,0,10.2,7,67,3:09 PM,2:46 AM,7:02 AM,7:19 PM,23,41,41,35,6,71,49,1.2,1008,35,10,192,5,malaysia
5/29/15 0:00,35,24,0,11.6,7,74,3:53 PM,3:28 AM,7:02 AM,7:19 PM,22,27,27,24,5,23,87,1.2,1010,24,9,42,3,malaysia
5/29/15 12:00,35,24,0,11.6,7,74,3:53 PM,3:28 AM,7:02 AM,7:19 PM,23,41,41,35,7,37,52,1,1009,35,9,173,6,malaysia
5/30/15 0:00,34,24,0,11.6,7,81,4:38 PM,4:10 AM,7:02 AM,7:20 PM,23,28,28,25,9,11,89,0.8,1010,25,9,82,5,malaysia
5/30/15 12:00,34,24,0,11.6,7,81,4:38 PM,4:10 AM,7:02 AM,7:20 PM,24,40,40,34,7,41,55,1.4,1008,34,10,139,6,malaysia
5/31/15 0:00,35,24,0,10.2,8,87,5:26 PM,4:55 AM,7:02 AM,7:20 PM,23,27,27,25,8,13,90,0,1010,25,10,90,4,malaysia
5/31/15 12:00,35,24,0,10.2,8,87,5:26 PM,4:55 AM,7:02 AM,7:20 PM,20,39,39,35,6,57,42,0,1009,35,10,200,5,malaysia
6/1/15 0:00,34,24,0,11.6,8,94,6:15 PM,5:42 AM,7:02 AM,7:20 PM,22,27,27,25,6,20,88,0.1,1009,25,10,64,3,malaysia
6/1/15 12:00,34,24,0,11.6,8,94,6:15 PM,5:42 AM,7:02 AM,7:20 PM,23,40,40,35,5,34,51,0,1008,34,10,214,4,malaysia
6/2/15 0:00,33,23,0,11.6,6,100,7:07 PM,6:32 AM,7:02 AM,7:20 PM,22,26,26,24,9,54,94,0.2,1009,24,10,3,4,malaysia
6/2/15 12:00,33,23,0,11.6,6,100,7:07 PM,6:32 AM,7:02 AM,7:20 PM,23,39,39,33,7,43,55,0,1009,33,10,250,6,malaysia
6/3/15 0:00,36,23,0,11.6,7,92,8:01 PM,7:24 AM,7:02 AM,7:20 PM,22,27,27,24,4,19,91,1,1011,24,9,3,2,malaysia
6/3/15 12:00,36,23,0,11.6,7,92,8:01 PM,7:24 AM,7:02 AM,7:20 PM,21,41,41,36,4,33,42,0,1008,36,10,174,4,malaysia
6/4/15 0:00,34,24,0,11.6,8,86,8:56 PM,8:18 AM,7:03 AM,7:21 PM,23,27,27,25,8,8,91,0,1009,25,10,66,5,malaysia
6/4/15 12:00,34,24,0,11.6,8,86,8:56 PM,8:18 AM,7:03 AM,7:21 PM,23,40,40,34,5,33,52,0.6,1007,34,9,135,5,malaysia
6/5/15 0:00,34,23,0,11.6,7,79,9:51 PM,9:14 AM,7:03 AM,7:21 PM,24,28,28,25,6,8,96,0,1009,25,2,54,3,malaysia
6/5/15 12:00,34,23,0,11.6,7,79,9:51 PM,9:14 AM,7:03 AM,7:21 PM,24,41,41,34,7,33,57,0.8,1007,34,9,172,6,malaysia
6/6/15 0:00,35,24,0,11.6,8,72,10:46 PM,10:10 AM,7:03 AM,7:21 PM,23,27,27,25,5,10,91,0,1009,25,10,16,3,malaysia
6/6/15 12:00,35,24,0,11.6,8,72,10:46 PM,10:10 AM,7:03 AM,7:21 PM,24,41,41,35,6,43,53,2,1008,35,10,246,5,malaysia
6/7/15 0:00,33,23,0,11.6,6,65,11:39 PM,11:05 AM,7:03 AM,7:21 PM,23,26,26,24,11,24,95,0,1010,24,2,41,5,malaysia
6/7/15 12:00,33,23,0,11.6,6,65,11:39 PM,11:05 AM,7:03 AM,7:21 PM,24,38,38,33,8,57,59,1.7,1009,33,10,194,7,malaysia
6/8/15 0:00,33,23,0,10.2,7,58,No moonrise,12:00 PM,7:03 AM,7:21 PM,22,26,26,24,6,22,91,0.2,1010,24,9,32,3,malaysia
6/8/15 12:00,33,23,0,10.2,7,58,No moonrise,12:00 PM,7:03 AM,7:21 PM,24,40,40,33,7,67,57,1,1008,33,10,213,6,malaysia
6/9/15 0:00,35,24,0,11.6,7,52,12:31 AM,12:53 PM,7:03 AM,7:22 PM,22,28,28,25,8,48,85,1.4,1010,25,10,336,5,malaysia
6/9/15 12:00,35,24,0,11.6,7,52,12:31 AM,12:53 PM,7:03 AM,7:22 PM,23,42,42,35,5,21,51,1,1008,35,9,270,5,malaysia
6/10/15 0:00,34,23,0,11.6,7,45,1:22 AM,1:46 PM,7:04 AM,7:22 PM,23,27,27,24,2,25,95,1.1,1009,24,9,129,1,malaysia
6/10/15 12:00,34,23,0,11.6,7,45,1:22 AM,1:46 PM,7:04 AM,7:22 PM,24,41,41,34,5,49,56,2.4,1008,34,10,246,4,malaysia
6/11/15 0:00,33,24,0,11.6,7,38,2:12 AM,2:39 PM,7:04 AM,7:22 PM,23,27,27,24,6,20,91,0.3,1009,24,9,91,3,malaysia
6/11/15 12:00,33,24,0,11.6,7,38,2:12 AM,2:39 PM,7:04 AM,7:22 PM,25,40,40,33,8,39,63,2.9,1008,33,7,217,7,malaysia
6/12/15 0:00,33,23,0,10.2,6,31,3:04 AM,3:32 PM,7:04 AM,7:22 PM,23,27,27,24,7,19,90,1.5,1009,24,9,99,3,malaysia
6/12/15 12:00,33,23,0,10.2,6,31,3:04 AM,3:32 PM,7:04 AM,7:22 PM,24,38,38,32,7,60,61,3,1008,32,7,202,6,malaysia
6/13/15 0:00,34,24,0,11.6,6,25,3:55 AM,4:26 PM,7:04 AM,7:23 PM,22,27,27,24,3,34,88,0.2,1010,24,9,120,2,malaysia
6/13/15 12:00,34,24,0,11.6,6,25,3:55 AM,4:26 PM,7:04 AM,7:23 PM,22,38,38,34,7,50,49,0.3,1008,34,9,269,6,malaysia
6/14/15 0:00,29,24,0,6.1,6,18,4:48 AM,5:22 PM,7:04 AM,7:23 PM,22,26,26,24,6,51,93,3.1,1009,24,7,312,3,malaysia
6/14/15 12:00,29,24,0,6.1,6,18,4:48 AM,5:22 PM,7:04 AM,7:23 PM,23,33,33,29,5,100,70,0.1,1009,29,10,226,4,malaysia
6/15/15 0:00,30,23,0,7.5,6,11,5:43 AM,6:17 PM,7:05 AM,7:23 PM,22,26,26,23,6,48,95,0.5,1009,23,9,125,3,malaysia
6/15/15 12:00,30,23,0,7.5,6,11,5:43 AM,6:17 PM,7:05 AM,7:23 PM,23,35,35,30,8,87,64,0.1,1008,30,10,198,7,malaysia
6/16/15 0:00,33,23,0,11.6,7,4,6:37 AM,7:12 PM,7:05 AM,7:23 PM,21,26,26,25,6,34,80,0,1009,24,10,138,3,malaysia
6/16/15 12:00,33,23,0,11.6,7,4,6:37 AM,7:12 PM,7:05 AM,7:23 PM,21,36,36,33,9,42,52,0,1008,33,10,213,8,malaysia
6/17/15 0:00,34,23,0,11.6,7,3,7:32 AM,8:06 PM,7:05 AM,7:23 PM,21,25,25,23,3,24,92,0,1010,23,10,102,1,malaysia
6/17/15 12:00,34,23,0,11.6,7,3,7:32 AM,8:06 PM,7:05 AM,7:23 PM,21,38,38,34,6,28,45,0.1,1007,34,10,214,5,malaysia
6/18/15 0:00,34,23,0,10.2,7,9,8:24 AM,8:57 PM,7:05 AM,7:24 PM,23,28,28,26,6,29,85,1,1008,25,9,213,3,malaysia
6/18/15 12:00,34,23,0,10.2,7,9,8:24 AM,8:57 PM,7:05 AM,7:24 PM,22,38,38,34,8,23,49,0.3,1008,34,9,180,7,malaysia
6/19/15 0:00,35,23,0,11.6,8,16,9:16 AM,9:47 PM,7:05 AM,7:24 PM,22,26,26,24,7,44,90,0,1010,24,10,101,4,malaysia
6/19/15 12:00,35,23,0,11.6,8,16,9:16 AM,9:47 PM,7:05 AM,7:24 PM,22,39,39,34,10,28,48,0.2,1008,34,9,183,9,malaysia
6/20/15 0:00,34,24,0,10.2,8,23,10:05 AM,10:33 PM,7:06 AM,7:24 PM,22,27,27,24,8,17,86,0,1010,24,10,103,4,malaysia
6/20/15 12:00,34,24,0,10.2,8,23,10:05 AM,10:33 PM,7:06 AM,7:24 PM,23,39,39,34,11,65,53,0.2,1008,34,10,181,9,malaysia
6/21/15 0:00,35,24,0,11.6,8,30,10:52 AM,11:18 PM,7:06 AM,7:24 PM,22,28,28,25,4,11,83,0,1009,25,10,102,2,malaysia
6/21/15 12:00,35,24,0,11.6,8,30,10:52 AM,11:18 PM,7:06 AM,7:24 PM,22,40,40,35,8,15,45,0,1008,35,10,201,7,malaysia
6/22/15 0:00,34,23,0,11.6,8,36,11:37 AM,No moonset,7:06 AM,7:25 PM,21,26,26,24,8,28,82,0,1010,24,10,120,4,malaysia
6/22/15 12:00,34,23,0,11.6,8,36,11:37 AM,No moonset,7:06 AM,7:25 PM,22,39,39,34,12,47,51,0.1,1009,34,10,181,10,malaysia
6/23/15 0:00,35,24,0,11.6,8,43,12:20 PM,12:00 AM,7:06 AM,7:25 PM,22,27,27,25,3,13,85,0,1010,25,10,105,1,malaysia
6/23/15 12:00,35,24,0,11.6,8,43,12:20 PM,12:00 AM,7:06 AM,7:25 PM,22,40,40,35,9,19,46,0,1009,35,10,206,8,malaysia
6/24/15 0:00,35,24,0,11.6,8,50,1:04 PM,12:42 AM,7:06 AM,7:25 PM,21,26,26,24,6,9,83,0,1011,24,10,138,3,malaysia
6/24/15 12:00,35,24,0,11.6,8,50,1:04 PM,12:42 AM,7:06 AM,7:25 PM,22,40,40,35,9,18,46,0.1,1009,35,10,195,8,malaysia
6/25/15 0:00,35,24,0,11.6,8,57,1:47 PM,1:23 AM,7:07 AM,7:25 PM,22,26,26,24,8,11,85,0,1011,24,10,128,4,malaysia
6/25/15 12:00,35,24,0,11.6,8,57,1:47 PM,1:23 AM,7:07 AM,7:25 PM,23,41,41,35,8,33,51,0.8,1010,35,9,204,7,malaysia
6/26/15 0:00,35,24,0,11.6,8,63,2:31 PM,2:05 AM,7:07 AM,7:25 PM,23,28,28,25,8,4,87,0,1010,25,10,110,5,malaysia
6/26/15 12:00,35,24,0,11.6,8,63,2:31 PM,2:05 AM,7:07 AM,7:25 PM,22,40,40,35,8,20,46,0.2,1009,35,9,194,7,malaysia
6/27/15 0:00,36,24,0,11.6,8,70,3:17 PM,2:48 AM,7:07 AM,7:26 PM,23,29,29,26,6,5,85,0.2,1011,26,10,99,3,malaysia
6/27/15 12:00,36,24,0,11.6,8,70,3:17 PM,2:48 AM,7:07 AM,7:26 PM,22,41,41,36,10,17,44,0.1,1011,36,10,188,9,malaysia
6/28/15 0:00,35,25,0,10.2,8,77,4:05 PM,3:34 AM,7:07 AM,7:26 PM,22,29,29,26,8,3,81,0,1012,26,10,119,5,malaysia
6/28/15 12:00,35,25,0,10.2,8,77,4:05 PM,3:34 AM,7:07 AM,7:26 PM,22,40,40,35,11,87,47,0.4,1013,35,10,179,9,malaysia
6/29/15 0:00,37,24,0,11.6,8,84,4:56 PM,4:22 AM,7:08 AM,7:26 PM,22,28,28,25,6,5,84,0.2,1014,25,10,83,3,malaysia
6/29/15 12:00,37,24,0,11.6,8,84,4:56 PM,4:22 AM,7:08 AM,7:26 PM,20,41,41,37,7,15,38,0,1012,37,10,195,6,malaysia
6/30/15 0:00,35,23,0,10.2,8,91,5:50 PM,5:13 AM,7:08 AM,7:26 PM,22,28,28,25,4,2,83,0,1012,25,10,360,2,malaysia
6/30/15 12:00,35,23,0,10.2,8,91,5:50 PM,5:13 AM,7:08 AM,7:26 PM,21,39,39,35,7,79,44,0,1011,35,10,229,6,malaysia
7/1/15 0:00,35,24,0,11.6,8,97,6:45 PM,6:07 AM,7:08 AM,7:26 PM,22,27,27,25,9,11,87,0.1,1013,25,10,339,5,malaysia
7/1/15 12:00,35,24,0,11.6,8,97,6:45 PM,6:07 AM,7:08 AM,7:26 PM,20,38,38,35,9,27,41,0,1012,35,10,245,8,malaysia
7/2/15 0:00,34,23,0,11.6,8,96,7:42 PM,7:03 AM,7:08 AM,7:27 PM,22,26,26,24,4,7,88,0,1012,24,10,345,2,malaysia
7/2/15 12:00,34,23,0,11.6,8,96,7:42 PM,7:03 AM,7:08 AM,7:27 PM,22,38,38,33,10,40,50,0,1011,33,10,240,8,malaysia
7/3/15 0:00,34,23,0,11.6,8,89,8:37 PM,8:00 AM,7:08 AM,7:27 PM,22,26,26,24,3,11,89,0.1,1011,24,10,331,1,malaysia
7/3/15 12:00,34,23,0,11.6,8,89,8:37 PM,8:00 AM,7:08 AM,7:27 PM,22,39,39,34,11,20,49,0.6,1009,34,9,240,9,malaysia
7/4/15 0:00,34,24,0,11.6,6,82,9:33 PM,8:58 AM,7:09 AM,7:27 PM,21,27,27,25,7,18,80,0.3,1011,25,9,323,4,malaysia
7/4/15 12:00,34,24,0,11.6,6,82,9:33 PM,8:58 AM,7:09 AM,7:27 PM,21,37,37,34,9,56,47,0,1009,34,10,254,8,malaysia
7/5/15 0:00,35,24,0,11.6,8,76,10:27 PM,9:54 AM,7:09 AM,7:27 PM,20,26,26,24,2,16,79,0,1011,24,10,240,1,malaysia
7/5/15 12:00,35,24,0,11.6,8,76,10:27 PM,9:54 AM,7:09 AM,7:27 PM,20,38,38,35,11,19,43,0,1008,35,10,227,10,malaysia
7/6/15 0:00,35,23,0,10.2,8,69,11:20 PM,10:49 AM,7:09 AM,7:27 PM,19,26,26,24,5,13,75,0,1009,24,10,139,2,malaysia
7/6/15 12:00,35,23,0,10.2,8,69,11:20 PM,10:49 AM,7:09 AM,7:27 PM,21,39,39,35,10,72,46,0.2,1007,35,10,224,9,malaysia
7/7/15 0:00,34,24,0,11.6,8,62,No moonrise,11:43 AM,7:09 AM,7:27 PM,20,26,26,24,4,15,78,0,1008,24,10,178,2,malaysia
7/7/15 12:00,34,24,0,11.6,8,62,No moonrise,11:43 AM,7:09 AM,7:27 PM,20,38,38,34,7,58,44,0.2,1007,34,10,231,6,malaysia
7/8/15 0:00,33,24,0,11.6,8,55,12:11 AM,12:36 PM,7:09 AM,7:27 PM,20,26,26,25,2,24,75,0.1,1009,25,10,28,1,malaysia
7/8/15 12:00,33,24,0,11.6,8,55,12:11 AM,12:36 PM,7:09 AM,7:27 PM,22,38,38,33,11,34,54,0.8,1009,33,9,241,10,malaysia
7/9/15 0:00,35,24,0,11.6,8,48,1:02 AM,1:29 PM,7:10 AM,7:28 PM,22,27,27,25,5,21,81,0,1010,25,10,356,3,malaysia
7/9/15 12:00,35,24,0,11.6,8,48,1:02 AM,1:29 PM,7:10 AM,7:28 PM,20,39,39,35,10,25,43,0,1008,35,10,281,8,malaysia
7/10/15 0:00,35,24,0,11.6,7,42,1:53 AM,2:22 PM,7:10 AM,7:28 PM,21,27,27,25,7,24,79,0.4,1010,25,9,321,4,malaysia
7/10/15 12:00,35,24,0,11.6,7,42,1:53 AM,2:22 PM,7:10 AM,7:28 PM,19,38,38,35,11,15,39,0,1008,35,10,257,9,malaysia
7/11/15 0:00,35,24,0,11.6,8,35,2:44 AM,3:16 PM,7:10 AM,7:28 PM,20,27,27,25,6,57,73,0,1009,25,10,321,3,malaysia
7/11/15 12:00,35,24,0,11.6,8,35,2:44 AM,3:16 PM,7:10 AM,7:28 PM,21,39,39,35,8,50,43,0.2,1008,35,9,212,7,malaysia
7/12/15 0:00,35,23,0,11.6,8,28,3:37 AM,4:10 PM,7:10 AM,7:28 PM,22,26,26,24,5,38,87,0,1009,24,10,126,3,malaysia
7/12/15 12:00,35,23,0,11.6,8,28,3:37 AM,4:10 PM,7:10 AM,7:28 PM,21,39,39,34,8,22,46,0.1,1007,34,10,212,7,malaysia
7/13/15 0:00,34,23,0,11.6,8,21,4:30 AM,5:04 PM,7:10 AM,7:28 PM,23,27,27,25,1,6,92,0,1009,25,10,338,0,malaysia
7/13/15 12:00,34,23,0,11.6,8,21,4:30 AM,5:04 PM,7:10 AM,7:28 PM,22,39,39,34,9,35,51,0.8,1006,34,9,191,8,malaysia
7/14/15 0:00,33,23,0,11.6,8,15,5:24 AM,5:58 PM,7:10 AM,7:28 PM,23,27,27,24,3,30,91,0,1008,24,10,120,2,malaysia
7/14/15 12:00,33,23,0,11.6,8,15,5:24 AM,5:58 PM,7:10 AM,7:28 PM,23,38,38,33,8,58,54,1.8,1007,33,10,193,7,malaysia
7/15/15 0:00,34,24,0,11.6,8,8,6:16 AM,6:49 PM,7:11 AM,7:28 PM,22,27,27,25,5,43,84,0,1008,25,10,174,3,malaysia
7/15/15 12:00,34,24,0,11.6,8,8,6:16 AM,6:49 PM,7:11 AM,7:28 PM,22,39,39,34,9,19,47,0.1,1007,34,10,218,8,malaysia
7/16/15 0:00,35,24,0,11.6,8,1,7:08 AM,7:40 PM,7:11 AM,7:28 PM,22,28,28,26,10,15,77,0,1008,25,10,105,5,malaysia
7/16/15 12:00,35,24,0,11.6,8,1,7:08 AM,7:40 PM,7:11 AM,7:28 PM,23,40,40,35,9,34,50,1.1,1007,35,9,175,8,malaysia
7/17/15 0:00,36,24,0,11.6,7,6,7:58 AM,8:27 PM,7:11 AM,7:28 PM,23,28,28,25,9,17,89,1.2,1009,25,9,118,4,malaysia
7/17/15 12:00,36,24,0,11.6,7,6,7:58 AM,8:27 PM,7:11 AM,7:28 PM,23,42,42,36,7,52,48,0.7,1008,36,10,202,6,malaysia
7/18/15 0:00,35,25,0,11.6,7,12,8:45 AM,9:13 PM,7:11 AM,7:28 PM,23,28,28,25,4,29,86,0.5,1010,25,9,107,2,malaysia
7/18/15 12:00,35,25,0,11.6,7,12,8:45 AM,9:13 PM,7:11 AM,7:28 PM,23,40,40,35,9,45,50,0.6,1008,35,9,157,8,malaysia
7/19/15 0:00,33,24,0,10.2,6,19,9:32 AM,9:56 PM,7:11 AM,7:28 PM,23,27,27,25,9,44,89,0.6,1010,25,9,77,5,malaysia
7/19/15 12:00,33,24,0,10.2,6,19,9:32 AM,9:56 PM,7:11 AM,7:28 PM,22,38,38,33,7,62,55,2,1009,33,10,177,6,malaysia
7/20/15 0:00,34,24,0,11.6,7,26,10:16 AM,10:38 PM,7:11 AM,7:28 PM,22,27,27,25,6,14,84,1.1,1010,25,9,91,3,malaysia
7/20/15 12:00,34,24,0,11.6,7,26,10:16 AM,10:38 PM,7:11 AM,7:28 PM,22,39,39,34,10,35,48,0.1,1009,34,10,156,9,malaysia
7/21/15 0:00,35,24,0,11.6,8,33,10:59 AM,11:20 PM,7:11 AM,7:28 PM,24,29,29,26,8,10,89,0.5,1011,26,10,105,5,malaysia
7/21/15 12:00,35,24,0,11.6,8,33,10:59 AM,11:20 PM,7:11 AM,7:28 PM,19,38,38,35,6,36,41,1.2,1011,35,9,201,5,malaysia
7/22/15 0:00,36,24,0,11.6,8,40,11:43 AM,No moonset,7:12 AM,7:28 PM,23,28,28,25,7,13,86,0,1012,24,10,63,4,malaysia
7/22/15 12:00,36,24,0,11.6,8,40,11:43 AM,No moonset,7:12 AM,7:28 PM,20,40,40,36,7,46,40,0.1,1010,36,10,121,6,malaysia
7/23/15 0:00,36,24,0,11.6,8,46,12:26 PM,12:01 AM,7:12 AM,7:28 PM,22,27,27,24,8,20,85,0,1012,24,10,70,4,malaysia
7/23/15 12:00,36,24,0,11.6,8,46,12:26 PM,12:01 AM,7:12 AM,7:28 PM,21,41,41,36,5,52,43,1.8,1011,36,10,132,4,malaysia
7/24/15 0:00,34,24,0,11.6,8,53,1:11 PM,12:43 AM,7:12 AM,7:28 PM,22,27,27,25,6,14,81,0,1011,25,10,62,3,malaysia
7/24/15 12:00,34,24,0,11.6,8,53,1:11 PM,12:43 AM,7:12 AM,7:28 PM,24,40,40,33,7,19,60,0.1,1010,33,10,161,6,malaysia
7/25/15 0:00,34,23,0,11.6,7,60,1:57 PM,1:27 AM,7:12 AM,7:28 PM,22,27,27,25,5,11,87,1,1012,25,9,15,3,malaysia
7/25/15 12:00,34,23,0,11.6,7,60,1:57 PM,1:27 AM,7:12 AM,7:28 PM,22,39,39,34,8,28,49,2,1010,34,9,183,7,malaysia
7/26/15 0:00,34,23,0,11.6,8,67,2:45 PM,2:13 AM,7:12 AM,7:28 PM,22,27,27,24,7,9,88,0.3,1011,24,10,52,3,malaysia
7/26/15 12:00,34,23,0,11.6,8,67,2:45 PM,2:13 AM,7:12 AM,7:28 PM,20,38,38,34,8,46,44,0.7,1011,34,9,194,7,malaysia
7/27/15 0:00,36,23,0,11.6,8,73,3:37 PM,3:02 AM,7:12 AM,7:28 PM,22,26,26,24,7,11,91,0,1012,24,10,49,4,malaysia
7/27/15 12:00,36,23,0,11.6,8,73,3:37 PM,3:02 AM,7:12 AM,7:28 PM,19,38,38,36,7,42,38,0.1,1011,36,10,178,6,malaysia
7/28/15 0:00,36,23,0,11.6,7,80,4:30 PM,3:54 AM,7:12 AM,7:28 PM,22,26,26,24,7,20,87,1.4,1013,24,9,65,4,malaysia
7/28/15 12:00,36,23,0,11.6,7,80,4:30 PM,3:54 AM,7:12 AM,7:28 PM,19,39,39,36,8,44,38,0.1,1010,36,10,139,7,malaysia
7/29/15 0:00,34,24,0,11.6,8,87,5:27 PM,4:48 AM,7:12 AM,7:28 PM,23,28,28,25,7,6,89,0,1011,25,10,74,4,malaysia
7/29/15 12:00,34,24,0,11.6,8,87,5:27 PM,4:48 AM,7:12 AM,7:28 PM,20,37,37,34,8,49,43,0.3,1010,34,9,148,7,malaysia
7/30/15 0:00,34,24,0,10.2,8,94,6:23 PM,5:45 AM,7:12 AM,7:28 PM,22,27,27,25,6,10,87,0,1011,25,10,85,3,malaysia
7/30/15 12:00,34,24,0,10.2,8,94,6:23 PM,5:45 AM,7:12 AM,7:28 PM,21,38,38,34,11,73,46,0.4,1010,34,10,192,9,malaysia
7/31/15 0:00,33,23,0,10.2,7,100,7:20 PM,6:43 AM,7:12 AM,7:28 PM,21,26,26,24,11,16,82,0,1011,24,10,69,5,malaysia
7/31/15 12:00,33,23,0,10.2,7,100,7:20 PM,6:43 AM,7:12 AM,7:28 PM,20,37,37,34,7,56,45,0,1010,33,10,231,6,malaysia
8/1/15 0:00,34,23,0,8.8,7,93,8:16 PM,7:42 AM,7:12 AM,7:27 PM,22,26,26,24,8,21,87,1.7,1012,24,9,75,4,malaysia
8/1/15 12:00,34,23,0,8.8,7,93,8:16 PM,7:42 AM,7:12 AM,7:27 PM,21,39,39,34,5,81,47,1.7,1010,34,10,200,4,malaysia
8/2/15 0:00,33,23,0,11.6,6,86,9:11 PM,8:38 AM,7:12 AM,7:27 PM,22,27,27,24,7,62,88,2.4,1012,24,10,47,4,malaysia
8/2/15 12:00,33,23,0,11.6,6,86,9:11 PM,8:38 AM,7:12 AM,7:27 PM,23,37,37,32,10,55,56,1,1010,32,10,242,8,malaysia
8/3/15 0:00,33,23,0,10.2,6,79,10:04 PM,9:35 AM,7:12 AM,7:27 PM,21,26,26,23,6,28,88,0.2,1012,23,9,326,3,malaysia
8/3/15 12:00,33,23,0,10.2,6,79,10:04 PM,9:35 AM,7:12 AM,7:27 PM,22,37,37,33,10,43,54,1.2,1011,33,10,208,9,malaysia
8/4/15 0:00,35,23,0,11.6,8,72,10:57 PM,10:30 AM,7:12 AM,7:27 PM,20,26,26,24,7,31,78,0,1012,24,10,348,4,malaysia
8/4/15 12:00,35,23,0,11.6,8,72,10:57 PM,10:30 AM,7:12 AM,7:27 PM,19,38,38,35,8,22,40,0,1010,35,10,237,7,malaysia
8/5/15 0:00,35,22,0,11.6,8,66,11:50 PM,11:25 AM,7:12 AM,7:27 PM,22,26,26,24,3,13,89,0,1011,24,10,26,1,malaysia
8/5/15 12:00,35,22,0,11.6,8,66,11:50 PM,11:25 AM,7:12 AM,7:27 PM,20,38,38,35,8,48,40,0,1009,35,10,247,7,malaysia
8/6/15 0:00,34,23,0,11.6,7,59,No moonrise,12:19 PM,7:12 AM,7:27 PM,22,26,26,23,3,32,91,0.3,1010,23,9,244,1,malaysia
8/6/15 12:00,34,23,0,11.6,7,59,No moonrise,12:19 PM,7:12 AM,7:27 PM,21,38,38,34,5,44,49,0.7,1008,34,9,259,4,malaysia
8/7/15 0:00,35,23,0,11.6,7,52,12:41 AM,1:13 PM,7:12 AM,7:27 PM,22,26,26,23,4,18,92,1,1010,23,9,199,2,malaysia
8/7/15 12:00,35,23,0,11.6,7,52,12:41 AM,1:13 PM,7:12 AM,7:27 PM,21,38,38,35,12,36,45,0.2,1008,35,9,224,10,malaysia
8/8/15 0:00,34,24,0,11.6,7,45,1:34 AM,2:07 PM,7:12 AM,7:26 PM,22,28,28,26,4,48,78,0,1010,25,10,173,2,malaysia
8/8/15 12:00,34,24,0,11.6,7,45,1:34 AM,2:07 PM,7:12 AM,7:26 PM,22,39,39,34,10,32,50,1,1008,34,9,223,9,malaysia
8/9/15 0:00,35,24,0,11.6,7,39,2:26 AM,3:00 PM,7:12 AM,7:26 PM,22,27,27,25,3,49,83,0.2,1009,25,9,281,1,malaysia
8/9/15 12:00,35,24,0,11.6,7,39,2:26 AM,3:00 PM,7:12 AM,7:26 PM,20,39,39,35,5,40,42,0.1,1007,35,10,210,4,malaysia
8/10/15 0:00,34,24,0,11.6,8,32,3:20 AM,3:53 PM,7:12 AM,7:26 PM,22,27,27,25,6,17,84,0.1,1008,25,10,92,4,malaysia
8/10/15 12:00,34,24,0,11.6,8,32,3:20 AM,3:53 PM,7:12 AM,7:26 PM,23,39,39,34,9,42,51,0.8,1007,34,10,167,8,malaysia
8/11/15 0:00,32,24,0,10.2,6,25,4:12 AM,4:45 PM,7:12 AM,7:26 PM,23,27,27,25,5,44,87,1.7,1009,25,10,81,3,malaysia
8/11/15 12:00,32,24,0,10.2,6,25,4:12 AM,4:45 PM,7:12 AM,7:26 PM,24,38,38,32,9,51,61,0,1009,32,10,183,8,malaysia
8/12/15 0:00,34,24,0,11.6,7,18,5:03 AM,5:35 PM,7:12 AM,7:25 PM,22,27,27,25,1,71,86,1.5,1011,25,10,48,0,malaysia
8/12/15 12:00,34,24,0,11.6,7,18,5:03 AM,5:35 PM,7:12 AM,7:25 PM,23,40,40,34,5,49,51,1.7,1010,34,10,167,4,malaysia
8/13/15 0:00,34,23,0,11.6,7,11,5:53 AM,6:23 PM,7:12 AM,7:25 PM,22,27,27,24,6,23,86,0.7,1012,24,9,55,3,malaysia
